Candidate_ID,Name,Applied_Role,Years_Exp,Expected_Salary,Gender,Resume_Content
6996,Diana Campbell,Data Analyst,11,1135807,Male,"Candidate specializing in Data Analyst. Expert in Statistics, Power BI. Each already step adult population phone."
6997,Michael Fisher,People Analyst,7,1943350,Non-Binary,"Candidate specializing in People Analyst. Expert in Attrition Analysis, HRIS. Bill interest better compare say dinner stock."
6998,Linda Arnold,HR Generalist,14,1707231,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Onboarding. Remain notice strong easy later PM site event."
6999,Marilyn Morrison,HR Generalist,10,1795694,Non-Binary,"Candidate specializing in HR Generalist. Expert in Onboarding, Payroll. Mr step tell trade grow."
7000,Jessica Mann,People Analyst,10,1955746,Non-Binary,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Rather interest red trouble page identify."
7001,Sarah Henry,HR Generalist,12,684179,Female,"Candidate specializing in HR Generalist. Expert in Compliance, Employee Engagement. Chance tax drive military out."
7002,Andrea Carson,HR Operations,8,1703720,Female,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. The gun set address."
7003,Nancy Smith,HR Operations,12,1042445,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, SAP. Top represent economy heavy friend high."
7004,Joseph Phillips,People Analyst,15,1531259,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, Predictive Modeling. Eat number hit."
7005,Cindy Hall,HR Generalist,11,688912,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Provide forget rate station age."
7006,Benjamin Crosby,Data Analyst,15,1723941,Non-Binary,"Candidate specializing in Data Analyst. Expert in Power BI, SQL. That cover cover production clearly some little difficult."
7007,Amy Sloan,Data Analyst,9,1060589,Male,"Candidate specializing in Data Analyst. Expert in SQL, Tableau. Be positive concern all maintain accept."
7008,Dr. Robert Farley,People Analyst,4,1053187,Male,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Workforce Planning. Front such model provide arrive hundred."
7009,Amy Garcia,HR Generalist,0,942634,Male,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Line which look return today."
7010,Makayla Green,HR Generalist,9,705558,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Onboarding. Suggest number thousand policy away various law."
7011,Linda Campbell,HR Operations,5,576348,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. It season growth government."
7012,Alison Thomas,Data Analyst,11,817043,Non-Binary,"Candidate specializing in Data Analyst. Expert in Tableau, Python. Before decision task material."
7013,Natasha Perez,Data Analyst,9,1438195,Female,"Candidate specializing in Data Analyst. Expert in Python, Tableau. Policy gun I eat away research."
7014,Jonathan Johnson Jr.,HR Operations,1,1368810,Male,"Candidate specializing in HR Operations. Expert in Process Mapping, SuccessFactors. Doctor rise throw stay protect."
7015,James Hernandez,People Analyst,2,1182187,Male,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Share their enter weight usually why key."
7016,Sean Nichols,HR Operations,2,1772881,Male,"Candidate specializing in HR Operations. Expert in VBA, SAP. Talk address cultural scene."
7017,Teresa Robinson,Data Analyst,11,872394,Male,"Candidate specializing in Data Analyst. Expert in Statistics, Power BI. View interest drive family."
7018,Tanya Garrett,Data Analyst,1,1631769,Non-Binary,"Candidate specializing in Data Analyst. Expert in Power BI, Statistics. Bill picture sure class look."
7019,Thomas Reeves,People Analyst,0,1893875,Non-Binary,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Workforce Planning. Specific American someone establish yes your."
7020,Sarah Jones,Data Analyst,0,1276185,Non-Binary,"Candidate specializing in Data Analyst. Expert in Power BI, Statistics. Mean law water community."
7021,Julia Todd,HR Operations,13,962544,Female,"Candidate specializing in HR Operations. Expert in SuccessFactors, SAP. Citizen PM audience cup."
7022,Juan Burch,Data Analyst,9,1408459,Female,"Candidate specializing in Data Analyst. Expert in Statistics, Tableau. Officer walk cut agreement wife laugh word."
7023,Richard Alvarez,HR Operations,12,1112060,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, Process Mapping. Range statement hit week court fund deep marriage."
7024,Samuel Espinoza,People Analyst,9,1977417,Non-Binary,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Visit perhaps write glass above lay everybody."
7025,Jordan Hughes,HR Operations,5,1921135,Non-Binary,"Candidate specializing in HR Operations. Expert in Process Mapping, VBA. Figure gun that middle building trouble financial."
7026,Benjamin Whitehead,HR Operations,2,1737083,Male,"Candidate specializing in HR Operations. Expert in Process Mapping, VBA. Those century first concern discover."
7027,Mark Gordon,People Analyst,9,1925307,Non-Binary,"Candidate specializing in People Analyst. Expert in HRIS, Workforce Planning. Live score easy economic wife."
7028,Rita Finley,HR Generalist,12,1834734,Non-Binary,"Candidate specializing in HR Generalist. Expert in Onboarding, Compliance. Without read guess media agree."
7029,Ryan Martin,Data Analyst,15,717032,Non-Binary,"Candidate specializing in Data Analyst. Expert in Python, Tableau. Degree friend hard lawyer consider government."
7030,Heather Hobbs,Data Analyst,6,793449,Male,"Candidate specializing in Data Analyst. Expert in Tableau, Statistics. Form simple top remain evidence dark hour."
7031,Ryan Frazier,Data Analyst,4,889092,Male,"Candidate specializing in Data Analyst. Expert in Python, Tableau. Institution instead site surface."
7032,Katelyn Lee,Data Analyst,15,1796109,Male,"Candidate specializing in Data Analyst. Expert in SQL, Tableau. As fill certain save describe may realize."
7033,Christopher King,HR Operations,2,1758475,Female,"Candidate specializing in HR Operations. Expert in Process Mapping, SAP. Time their decision than."
7034,Brian Cook,People Analyst,2,507648,Non-Binary,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Determine manager though western nor seek piece."
7035,Angela Young,People Analyst,10,757443,Male,"Candidate specializing in People Analyst. Expert in Workforce Planning, Predictive Modeling. Room toward house major."
7036,Caroline Riggs,HR Generalist,12,1530992,Male,"Candidate specializing in HR Generalist. Expert in Onboarding, Employee Engagement. Not how significant Mrs."
7037,Elizabeth Willis,HR Generalist,10,1364042,Male,"Candidate specializing in HR Generalist. Expert in Compliance, Employee Engagement. May ask hope against start quality level."
7038,Brent Sweeney,HR Operations,2,501648,Female,"Candidate specializing in HR Operations. Expert in VBA, Process Mapping. Particular hope national rate make race."
7039,William Estrada,HR Operations,12,899831,Non-Binary,"Candidate specializing in HR Operations. Expert in SAP, SuccessFactors. Place vote cold put turn."
7040,Rebecca Hampton,HR Generalist,11,490770,Female,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Compliance. Vote goal tell past defense consider get."
7041,Joanna Perez,HR Operations,3,645730,Non-Binary,"Candidate specializing in HR Operations. Expert in SAP, SuccessFactors. Simple situation modern second."
7042,Jennifer Foley,HR Generalist,10,1148617,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Compliance. International fall fight once."
7043,Austin Johnson,HR Operations,3,669128,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, Process Mapping. Out college before then apply traditional."
7044,Bobby Vargas,People Analyst,6,1624128,Male,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Clearly business meeting candidate soldier already."
7045,Amy Morris,HR Operations,12,451763,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. Garden all manage life answer Congress."
7046,Jason Gibbs,People Analyst,11,683009,Non-Binary,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Predictive Modeling. Public partner toward threat decision it."
7047,Mrs. Sara Cervantes,People Analyst,9,1329681,Non-Binary,"Candidate specializing in People Analyst. Expert in Predictive Modeling, HRIS. Return also consumer."
7048,Jason Frost DVM,HR Operations,15,1630542,Male,"Candidate specializing in HR Operations. Expert in VBA, SuccessFactors. True them yard practice no tree second."
7049,Julia Frey,People Analyst,15,1456767,Male,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Pull look itself whatever peace news."
7050,Ivan Parsons,HR Generalist,6,631316,Male,"Candidate specializing in HR Generalist. Expert in Payroll, Compliance. Way parent American government."
7051,Jennifer Rodriguez,HR Generalist,5,620538,Male,"Candidate specializing in HR Generalist. Expert in Onboarding, Payroll. Even improve improve article down."
7052,Adam Lutz,People Analyst,1,962069,Non-Binary,"Candidate specializing in People Analyst. Expert in HRIS, Attrition Analysis. Fear old instead hand situation different participant."
7053,Ryan Harris,HR Generalist,12,1643320,Male,"Candidate specializing in HR Generalist. Expert in Onboarding, Payroll. Voice meeting discover over."
7054,James Morgan,Data Analyst,14,1409877,Male,"Candidate specializing in Data Analyst. Expert in Statistics, SQL. Explain pretty end rate."
7055,Mark Phillips,HR Operations,8,968979,Female,"Candidate specializing in HR Operations. Expert in VBA, SAP. Enough sort actually level be."
7056,William Miranda,People Analyst,12,1625529,Female,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Workforce Planning. Remain enough rate western agency."
7057,Rodney Jones,People Analyst,12,1458250,Female,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Workforce Planning. Attorney example nature job."
7058,Melanie Ho,Data Analyst,3,1012064,Male,"Candidate specializing in Data Analyst. Expert in Python, Tableau. Parent back certainly body."
7059,Troy Durham,People Analyst,13,1466713,Non-Binary,"Candidate specializing in People Analyst. Expert in Predictive Modeling, HRIS. Soldier first job difference bag become box."
7060,Julia Davis,HR Operations,5,1786936,Male,"Candidate specializing in HR Operations. Expert in SAP, SuccessFactors. Computer himself yard manager school kid."
7061,Nicole Mack,HR Generalist,13,1899484,Male,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Development will middle difference."
7062,Jerry Briggs,HR Operations,2,967402,Female,"Candidate specializing in HR Operations. Expert in SAP, SuccessFactors. Mother alone upon law too month back never."
7063,Cynthia Bean,HR Operations,11,1815629,Female,"Candidate specializing in HR Operations. Expert in VBA, SAP. Physical help yourself conference production window."
7064,Danielle Hall DDS,HR Generalist,9,1996635,Male,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Clear sell movement standard far trial."
7065,Marcia Cummings,People Analyst,14,1093629,Male,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Workforce Planning. Push thousand as executive record."
7066,Sean Murray,HR Generalist,2,412348,Female,"Candidate specializing in HR Generalist. Expert in Compliance, Payroll. Especially inside check specific."
7067,Billy Bryant,HR Operations,8,1607387,Non-Binary,"Candidate specializing in HR Operations. Expert in VBA, Process Mapping. Left property remember despite to."
7068,Chelsea White,HR Generalist,12,415532,Non-Binary,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Onboarding. Must nothing actually sport consider from two."
7069,Jordan Williamson,HR Generalist,9,1437299,Male,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Compliance. Nearly record our fish miss television north."
7070,Tammy Walker,HR Operations,2,1025608,Male,"Candidate specializing in HR Operations. Expert in SAP, VBA. Official growth meeting team perhaps tree want."
